Date,Region,Product,Units_Sold,Price_Point,Revenue,Competitor_Price,Weather,Promotion_Active
2023-04-15,South Delhi,Chocolate Fusion Samosa,36,45,1620,47.82,Clear,False
2023-04-15,North Delhi,Classic Potato Samosa,170,15,2550,19.92,Clear,False
2023-04-15,North Delhi,Paneer Tikka Samosa,239,25,5975,20.88,Rainy,False
2023-04-15,North Delhi,Spicy Chicken Samosa,161,30,4830,30.37,Clear,False
2023-04-15,North Delhi,Chocolate Fusion Samosa,13,45,585,46.81,Clear,False
2023-04-15,West Delhi,Classic Potato Samosa,170,15,2550,11.08,Clear,False
2023-04-15,West Delhi,Paneer Tikka Samosa,150,25,3750,20.8,Clear,False
2023-04-15,West Delhi,Spicy Chicken Samosa,125,30,3750,26.06,Clear,False
2023-04-15,West Delhi,Chocolate Fusion Samosa,6,45,270,43.24,Clear,False
2023-04-15,Noida,Classic Potato Samosa,160,15,2400,15.1,Clear,False
2023-04-15,Noida,Paneer Tikka Samosa,204,25,5100,20.48,Rainy,True
2023-04-15,Noida,Spicy Chicken Samosa,73,30,2190,26.45,Clear,False
2023-04-15,Noida,Chocolate Fusion Samosa,42,45,1890,47.9,Rainy,True
2023-04-15,Gurugram,Classic Potato Samosa,118,15,1770,10.63,Rainy,False
2023-04-15,Gurugram,Paneer Tikka Samosa,160,25,4000,28.26,Clear,False
2023-04-15,Gurugram,Spicy Chicken Samosa,225,30,6750,26.5,Rainy,False
2023-04-15,Gurugram,Chocolate Fusion Samosa,13,45,585,49.82,Clear,False
2023-04-16,South Delhi,Classic Potato Samosa,213,15,3195,16.88,Clear,False
2023-04-16,South Delhi,Paneer Tikka Samosa,163,25,4075,29.83,Rainy,False
2023-04-16,South Delhi,Spicy Chicken Samosa,214,30,6420,30.16,Rainy,False
2023-04-16,South Delhi,Chocolate Fusion Samosa,43,45,1935,42.71,Clear,False
2023-04-16,North Delhi,Classic Potato Samosa,128,15,1920,16.88,Clear,False
2023-04-16,North Delhi,Paneer Tikka Samosa,71,25,1775,23.23,Clear,False
2023-04-16,North Delhi,Spicy Chicken Samosa,177,30,5310,33.39,Clear,False
2023-04-16,North Delhi,Chocolate Fusion Samosa,48,45,2160,45.6,Clear,True
2023-04-16,West Delhi,Classic Potato Samosa,143,15,2145,14.55,Clear,False
2023-04-16,West Delhi,Paneer Tikka Samosa,166,25,4150,23.45,Clear,False
2023-04-16,West Delhi,Spicy Chicken Samosa,123,30,3690,28.64,Clear,True
2023-04-16,West Delhi,Chocolate Fusion Samosa,30,45,1350,40.4,Clear,False
2023-04-16,Noida,Classic Potato Samosa,158,15,2370,12.21,Clear,False
2023-04-16,Noida,Paneer Tikka Samosa,151,25,3775,24.56,Clear,False
2023-04-16,Noida,Spicy Chicken Samosa,87,30,2610,28.36,Clear,False
2023-04-16,Noida,Chocolate Fusion Samosa,16,45,720,48.26,Clear,False
2023-04-16,Gurugram,Classic Potato Samosa,192,15,2880,10.59,Rainy,False
2023-04-16,Gurugram,Paneer Tikka Samosa,163,25,4075,28.74,Clear,False
2023-04-16,Gurugram,Spicy Chicken Samosa,87,30,2610,33.55,Clear,False
2023-04-16,Gurugram,Chocolate Fusion Samosa,20,45,900,49.42,Clear,False
2023-04-17,South Delhi,Classic Potato Samosa,90,15,1350,11.01,Clear,False
2023-04-17,South Delhi,Paneer Tikka Samosa,115,25,2875,27.11,Clear,False
2023-04-17,South Delhi,Spicy Chicken Samosa,221,30,6630,31.93,Rainy,False
2023-04-17,South Delhi,Chocolate Fusion Samosa,6,45,270,46.43,Clear,False
2023-04-17,North Delhi,Classic Potato Samosa,135,15,2025,12.57,Clear,False
2023-04-17,North Delhi,Paneer Tikka Samosa,134,25,3350,20.15,Rainy,False
2023-04-17,North Delhi,Spicy Chicken Samosa,151,30,4530,27.09,Rainy,False
2023-04-17,North Delhi,Chocolate Fusion Samosa,6,45,270,40.69,Clear,False
2023-04-17,West Delhi,Classic Potato Samosa,112,15,1680,16.1,Clear,False
2023-04-17,West Delhi,Paneer Tikka Samosa,179,25,4475,29.51,Rainy,False
2023-04-17,West Delhi,Spicy Chicken Samosa,66,30,1980,33.93,Clear,False
2023-04-17,West Delhi,Chocolate Fusion Samosa,20,45,900,48.5,Clear,False
2023-04-17,Noida,Classic Potato Samosa,180,15,2700,14.43,Rainy,False
2023-04-17,Noida,Paneer Tikka Samosa,213,25,5325,29.05,Clear,True
2023-04-17,Noida,Spicy Chicken Samosa,101,30,3030,26.13,Clear,False
2023-04-17,Noida,Chocolate Fusion Samosa,15,45,675,43.86,Clear,False
2023-04-17,Gurugram,Classic Potato Samosa,245,15,3675,14.28,Rainy,True
2023-04-17,Gurugram,Paneer Tikka Samosa,149,25,3725,25.0,Clear,False
2023-04-17,Gurugram,Spicy Chicken Samosa,65,30,1950,29.83,Clear,False
2023-04-17,Gurugram,Chocolate Fusion Samosa,23,45,1035,48.27,Clear,False
2023-04-18,South Delhi,Classic Potato Samosa,123,15,1845,16.29,Clear,False
2023-04-18,South Delhi,Paneer Tikka Samosa,108,25,2700,23.38,Clear,True
2023-04-18,South Delhi,Spicy Chicken Samosa,132,30,3960,33.67,Rainy,False
2023-04-18,South Delhi,Chocolate Fusion Samosa,7,45,315,49.71,Clear,False
2023-04-18,North Delhi,Classic Potato Samosa,118,15,1770,13.11,Clear,False
2023-04-18,North Delhi,Paneer Tikka Samosa,58,25,1450,28.75,Clear,False
2023-04-18,North Delhi,Spicy Chicken Samosa,110,30,3300,34.51,Clear,False
2023-04-18,North Delhi,Chocolate Fusion Samosa,28,45,1260,42.42,Clear,False
2023-04-18,West Delhi,Classic Potato Samosa,99,15,1485,19.43,Clear,False
2023-04-18,West Delhi,Paneer Tikka Samosa,100,25,2500,23.85,Clear,False
2023-04-18,West Delhi,Spicy Chicken Samosa,92,30,2760,29.8,Clear,False
2023-04-18,West Delhi,Chocolate Fusion Samosa,21,45,945,43.63,Clear,False
2023-04-18,Noida,Classic Potato Samosa,104,15,1560,19.87,Clear,False
2023-04-18,Noida,Paneer Tikka Samosa,159,25,3975,24.86,Rainy,False
2023-04-18,Noida,Spicy Chicken Samosa,145,30,4350,34.82,Rainy,False
2023-04-18,Noida,Chocolate Fusion Samosa,23,45,1035,48.68,Clear,False
2023-04-18,Gurugram,Classic Potato Samosa,113,15,1695,19.96,Clear,False
2023-04-18,Gurugram,Paneer Tikka Samosa,157,25,3925,22.05,Clear,True
2023-04-18,Gurugram,Spicy Chicken Samosa,110,30,3300,33.73,Clear,False
2023-04-18,Gurugram,Chocolate Fusion Samosa,22,45,990,43.78,Clear,False
2023-04-19,South Delhi,Classic Potato Samosa,154,15,2310,16.89,Clear,False
2023-04-19,South Delhi,Paneer Tikka Samosa,154,25,3850,24.07,Clear,False
2023-04-19,South Delhi,Spicy Chicken Samosa,80,30,2400,32.71,Clear,False
2023-04-19,South Delhi,Chocolate Fusion Samosa,6,45,270,41.58,Clear,False
2023-04-19,North Delhi,Classic Potato Samosa,279,15,4185,18.98,Rainy,True
2023-04-19,North Delhi,Paneer Tikka Samosa,61,25,1525,25.63,Clear,False
2023-04-19,North Delhi,Spicy Chicken Samosa,85,30,2550,33.04,Rainy,False
2023-04-19,North Delhi,Chocolate Fusion Samosa,11,45,495,41.68,Clear,False
2023-04-19,West Delhi,Classic Potato Samosa,74,15,1110,15.89,Clear,False
2023-04-19,West Delhi,Paneer Tikka Samosa,55,25,1375,25.27,Clear,False
2023-04-19,West Delhi,Spicy Chicken Samosa,142,30,4260,27.53,Clear,False
2023-04-19,West Delhi,Chocolate Fusion Samosa,8,45,360,43.28,Clear,False
2023-04-19,Noida,Classic Potato Samosa,105,15,1575,13.33,Clear,False
2023-04-19,Noida,Paneer Tikka Samosa,118,25,2950,20.41,Clear,False
2023-04-19,Noida,Spicy Chicken Samosa,117,30,3510,34.79,Rainy,False
2023-04-19,Noida,Chocolate Fusion Samosa,33,45,1485,41.03,Rainy,False
2023-04-19,Gurugram,Classic Potato Samosa,99,15,1485,17.94,Clear,True
2023-04-19,Gurugram,Paneer Tikka Samosa,105,25,2625,29.02,Clear,False
2023-04-19,Gurugram,Spicy Chicken Samosa,80,30,2400,31.57,Clear,False
2023-04-19,Gurugram,Chocolate Fusion Samosa,9,45,405,43.42,Clear,False
2023-04-20,South Delhi,Classic Potato Samosa,152,15,2280,18.86,Clear,False
2023-04-20,South Delhi,Paneer Tikka Samosa,178,25,4450,24.22,Clear,False
2023-04-20,South Delhi,Spicy Chicken Samosa,69,30,2070,27.26,Clear,False
2023-04-20,South Delhi,Chocolate Fusion Samosa,33,45,1485,47.97,Rainy,False
2023-04-20,North Delhi,Classic Potato Samosa,187,15,2805,18.98,Clear,True
2023-04-20,North Delhi,Paneer Tikka Samosa,201,25,5025,20.71,Clear,True
2023-04-20,North Delhi,Spicy Chicken Samosa,165,30,4950,33.3,Rainy,False
2023-04-20,North Delhi,Chocolate Fusion Samosa,36,45,1620,47.88,Rainy,False
2023-04-20,West Delhi,Classic Potato Samosa,58,15,870,11.25,Clear,False
2023-04-20,West Delhi,Paneer Tikka Samosa,50,25,1250,23.38,Clear,False
2023-04-20,West Delhi,Spicy Chicken Samosa,80,30,2400,34.86,Clear,False
2023-04-20,West Delhi,Chocolate Fusion Samosa,23,45,1035,49.3,Rainy,False
2023-04-20,Noida,Classic Potato Samosa,52,15,780,18.58,Clear,False
2023-04-20,Noida,Paneer Tikka Samosa,140,25,3500,23.41,Clear,False
2023-04-20,Noida,Spicy Chicken Samosa,58,30,1740,33.25,Clear,False
2023-04-20,Noida,Chocolate Fusion Samosa,58,45,2610,44.65,Rainy,True
2023-04-20,Gurugram,Classic Potato Samosa,111,15,1665,11.27,Clear,False
2023-04-20,Gurugram,Paneer Tikka Samosa,91,25,2275,29.41,Clear,False
2023-04-20,Gurugram,Spicy Chicken Samosa,124,30,3720,30.76,Clear,False
2023-04-20,Gurugram,Chocolate Fusion Samosa,16,45,720,40.12,Clear,False
2023-04-21,South Delhi,Classic Potato Samosa,137,15,2055,10.33,Rainy,False
2023-04-21,South Delhi,Paneer Tikka Samosa,144,25,3600,29.62,Clear,False
2023-04-21,South Delhi,Spicy Chicken Samosa,146,30,4380,33.33,Clear,False
2023-04-21,South Delhi,Chocolate Fusion Samosa,18,45,810,45.28,Clear,False
2023-04-21,North Delhi,Classic Potato Samosa,113,15,1695,10.1,Clear,False
2023-04-21,North Delhi,Paneer Tikka Samosa,86,25,2150,24.47,Clear,False
2023-04-21,North Delhi,Spicy Chicken Samosa,141,30,4230,25.63,Clear,False
2023-04-21,North Delhi,Chocolate Fusion Samosa,24,45,1080,45.38,Clear,False
2023-04-21,West Delhi,Classic Potato Samosa,79,15,1185,15.0,Clear,False
2023-04-21,West Delhi,Paneer Tikka Samosa,88,25,2200,21.71,Clear,False
2023-04-21,West Delhi,Spicy Chicken Samosa,136,30,4080,29.92,Clear,False
2023-04-21,West Delhi,Chocolate Fusion Samosa,17,45,765,46.06,Clear,False
2023-04-21,Noida,Classic Potato Samosa,82,15,1230,11.76,Clear,True
2023-04-21,Noida,Paneer Tikka Samosa,85,25,2125,28.58,Clear,False
2023-04-21,Noida,Spicy Chicken Samosa,112,30,3360,33.5,Clear,False
2023-04-21,Noida,Chocolate Fusion Samosa,18,45,810,40.04,Clear,False
2023-04-21,Gurugram,Classic Potato Samosa,102,15,1530,15.23,Clear,False
2023-04-21,Gurugram,Paneer Tikka Samosa,175,25,4375,24.52,Clear,True
2023-04-21,Gurugram,Spicy Chicken Samosa,228,30,6840,28.18,Rainy,True
2023-04-21,Gurugram,Chocolate Fusion Samosa,13,45,585,42.54,Clear,False
2023-04-22,South Delhi,Classic Potato Samosa,326,15,4890,17.83,Clear,True
2023-04-22,South Delhi,Paneer Tikka Samosa,186,25,4650,23.09,Rainy,False
2023-04-22,South Delhi,Spicy Chicken Samosa,75,30,2250,25.46,Clear,False
2023-04-22,South Delhi,Chocolate Fusion Samosa,18,45,810,41.92,Clear,False
2023-04-22,North Delhi,Classic Potato Samosa,186,15,2790,14.14,Clear,False
2023-04-22,North Delhi,Paneer Tikka Samosa,138,25,3450,25.43,Clear,False
2023-04-22,North Delhi,Spicy Chicken Samosa,137,30,4110,34.85,Clear,False
2023-04-22,North Delhi,Chocolate Fusion Samosa,22,45,990,48.96,Clear,False
2023-04-22,West Delhi,Classic Potato Samosa,122,15,1830,19.45,Clear,False
2023-04-22,West Delhi,Paneer Tikka Samosa,131,25,3275,28.43,Clear,False
2023-04-22,West Delhi,Spicy Chicken Samosa,113,30,3390,34.01,Rainy,False
2023-04-22,West Delhi,Chocolate Fusion Samosa,47,45,2115,41.01,Rainy,False
2023-04-22,Noida,Classic Potato Samosa,133,15,1995,10.96,Rainy,False
2023-04-22,Noida,Paneer Tikka Samosa,116,25,2900,21.71,Clear,False
2023-04-22,Noida,Spicy Chicken Samosa,135,30,4050,31.5,Clear,False
2023-04-22,Noida,Chocolate Fusion Samosa,32,45,1440,44.2,Clear,False
2023-04-22,Gurugram,Classic Potato Samosa,106,15,1590,10.91,Clear,False
2023-04-22,Gurugram,Paneer Tikka Samosa,238,25,5950,27.99,Clear,True
2023-04-22,Gurugram,Spicy Chicken Samosa,227,30,6810,26.86,Rainy,False
2023-04-22,Gurugram,Chocolate Fusion Samosa,10,45,450,40.22,Clear,False
2023-04-23,South Delhi,Classic Potato Samosa,78,15,1170,12.81,Clear,False
2023-04-23,South Delhi,Paneer Tikka Samosa,184,25,4600,27.87,Clear,False
2023-04-23,South Delhi,Spicy Chicken Samosa,138,30,4140,27.88,Rainy,False
2023-04-23,South Delhi,Chocolate Fusion Samosa,34,45,1530,46.88,Clear,False
2023-04-23,North Delhi,Classic Potato Samosa,147,15,2205,14.83,Clear,False
2023-04-23,North Delhi,Paneer Tikka Samosa,259,25,6475,24.52,Rainy,False
2023-04-23,North Delhi,Spicy Chicken Samosa,138,30,4140,26.08,Clear,False
2023-04-23,North Delhi,Chocolate Fusion Samosa,16,45,720,46.22,Clear,False
2023-04-23,West Delhi,Classic Potato Samosa,138,15,2070,15.57,Clear,True
2023-04-23,West Delhi,Paneer Tikka Samosa,112,25,2800,21.77,Clear,False
2023-04-23,West Delhi,Spicy Chicken Samosa,78,30,2340,33.78,Clear,False
2023-04-23,West Delhi,Chocolate Fusion Samosa,42,45,1890,46.59,Rainy,False
2023-04-23,Noida,Classic Potato Samosa,98,15,1470,18.03,Rainy,False
2023-04-23,Noida,Paneer Tikka Samosa,90,25,2250,29.15,Clear,False
2023-04-23,Noida,Spicy Chicken Samosa,122,30,3660,31.8,Clear,False
2023-04-23,Noida,Chocolate Fusion Samosa,17,45,765,48.28,Clear,False
2023-04-23,Gurugram,Classic Potato Samosa,178,15,2670,16.84,Rainy,False
2023-04-23,Gurugram,Paneer Tikka Samosa,126,25,3150,29.19,Clear,False
2023-04-23,Gurugram,Spicy Chicken Samosa,147,30,4410,34.53,Clear,False
2023-04-23,Gurugram,Chocolate Fusion Samosa,32,45,1440,42.81,Clear,False
2023-04-24,South Delhi,Classic Potato Samosa,84,15,1260,16.59,Clear,False
2023-04-24,South Delhi,Paneer Tikka Samosa,69,25,1725,27.68,Clear,False
2023-04-24,South Delhi,Spicy Chicken Samosa,146,30,4380,33.05,Clear,False
2023-04-24,South Delhi,Chocolate Fusion Samosa,32,45,1440,45.38,Clear,False
2023-04-24,North Delhi,Classic Potato Samosa,52,15,780,14.03,Clear,False
2023-04-24,North Delhi,Paneer Tikka Samosa,80,25,2000,29.28,Clear,False
2023-04-24,North Delhi,Spicy Chicken Samosa,114,30,3420,31.55,Clear,False
2023-04-24,North Delhi,Chocolate Fusion Samosa,35,45,1575,41.55,Rainy,False
2023-04-24,West Delhi,Classic Potato Samosa,138,15,2070,12.5,Clear,False
2023-04-24,West Delhi,Paneer Tikka Samosa,123,25,3075,29.11,Clear,False
2023-04-24,West Delhi,Spicy Chicken Samosa,70,30,2100,28.94,Rainy,False
2023-04-24,West Delhi,Chocolate Fusion Samosa,19,45,855,48.45,Clear,False
2023-04-24,Noida,Classic Potato Samosa,197,15,2955,10.2,Rainy,False
2023-04-24,Noida,Paneer Tikka Samosa,83,25,2075,22.6,Clear,False
2023-04-24,Noida,Spicy Chicken Samosa,121,30,3630,27.21,Clear,False
2023-04-24,Noida,Chocolate Fusion Samosa,10,45,450,48.09,Clear,False
2023-04-24,Gurugram,Classic Potato Samosa,174,15,2610,18.87,Clear,True
2023-04-24,Gurugram,Paneer Tikka Samosa,139,25,3475,22.75,Clear,False
2023-04-24,Gurugram,Spicy Chicken Samosa,62,30,1860,28.06,Clear,False
2023-04-24,Gurugram,Chocolate Fusion Samosa,11,45,495,46.51,Clear,False
2023-04-25,South Delhi,Classic Potato Samosa,111,15,1665,15.84,Clear,False
2023-04-25,South Delhi,Paneer Tikka Samosa,99,25,2475,28.97,Clear,False
2023-04-25,South Delhi,Spicy Chicken Samosa,233,30,6990,29.34,Rainy,False
2023-04-25,South Delhi,Chocolate Fusion Samosa,27,45,1215,45.54,Clear,False
2023-04-25,North Delhi,Classic Potato Samosa,59,15,885,16.54,Clear,False
2023-04-25,North Delhi,Paneer Tikka Samosa,183,25,4575,21.36,Rainy,False
2023-04-25,North Delhi,Spicy Chicken Samosa,53,30,1590,26.7,Clear,False
2023-04-25,North Delhi,Chocolate Fusion Samosa,14,45,630,43.99,Clear,False
2023-04-25,West Delhi,Classic Potato Samosa,190,15,2850,11.76,Rainy,False
2023-04-25,West Delhi,Paneer Tikka Samosa,64,25,1600,24.17,Clear,False
2023-04-25,West Delhi,Spicy Chicken Samosa,71,30,2130,26.88,Clear,False
2023-04-25,West Delhi,Chocolate Fusion Samosa,14,45,630,40.12,Clear,False
2023-04-25,Noida,Classic Potato Samosa,123,15,1845,10.63,Clear,False
2023-04-25,Noida,Paneer Tikka Samosa,121,25,3025,29.28,Clear,False
2023-04-25,Noida,Spicy Chicken Samosa,59,30,1770,31.48,Clear,False
2023-04-25,Noida,Chocolate Fusion Samosa,17,45,765,40.68,Clear,False
2023-04-25,Gurugram,Classic Potato Samosa,89,15,1335,17.17,Clear,False
2023-04-25,Gurugram,Paneer Tikka Samosa,135,25,3375,28.45,Rainy,False
2023-04-25,Gurugram,Spicy Chicken Samosa,82,30,2460,34.01,Clear,False
2023-04-25,Gurugram,Chocolate Fusion Samosa,21,45,945,47.27,Clear,False
2023-04-26,South Delhi,Classic Potato Samosa,94,15,1410,14.04,Clear,False
2023-04-26,South Delhi,Paneer Tikka Samosa,87,25,2175,21.76,Clear,False
2023-04-26,South Delhi,Spicy Chicken Samosa,145,30,4350,34.77,Clear,False
2023-04-26,South Delhi,Chocolate Fusion Samosa,13,45,585,41.21,Clear,False
2023-04-26,North Delhi,Classic Potato Samosa,62,15,930,14.19,Clear,False
2023-04-26,North Delhi,Paneer Tikka Samosa,64,25,1600,25.05,Clear,False
2023-04-26,North Delhi,Spicy Chicken Samosa,101,30,3030,34.32,Clear,False
2023-04-26,North Delhi,Chocolate Fusion Samosa,6,45,270,47.77,Clear,False
2023-04-26,West Delhi,Classic Potato Samosa,161,15,2415,12.3,Rainy,True
2023-04-26,West Delhi,Paneer Tikka Samosa,112,25,2800,20.2,Clear,False
2023-04-26,West Delhi,Spicy Chicken Samosa,70,30,2100,27.49,Clear,False
2023-04-26,West Delhi,Chocolate Fusion Samosa,25,45,1125,43.99,Clear,False
2023-04-26,Noida,Classic Potato Samosa,138,15,2070,14.9,Rainy,True
2023-04-26,Noida,Paneer Tikka Samosa,189,25,4725,21.26,Rainy,False
2023-04-26,Noida,Spicy Chicken Samosa,139,30,4170,32.72,Clear,False
2023-04-26,Noida,Chocolate Fusion Samosa,14,45,630,41.64,Clear,False
2023-04-26,Gurugram,Classic Potato Samosa,78,15,1170,14.96,Clear,False
2023-04-26,Gurugram,Paneer Tikka Samosa,84,25,2100,23.42,Clear,False
2023-04-26,Gurugram,Spicy Chicken Samosa,65,30,1950,32.17,Clear,False
2023-04-26,Gurugram,Chocolate Fusion Samosa,24,45,1080,45.07,Clear,False
2023-04-27,South Delhi,Classic Potato Samosa,60,15,900,14.93,Clear,False
2023-04-27,South Delhi,Paneer Tikka Samosa,92,25,2300,26.87,Rainy,False
2023-04-27,South Delhi,Spicy Chicken Samosa,164,30,4920,30.22,Clear,False
2023-04-27,South Delhi,Chocolate Fusion Samosa,24,45,1080,48.46,Clear,False
2023-04-27,North Delhi,Classic Potato Samosa,127,15,1905,10.86,Clear,False
2023-04-27,North Delhi,Paneer Tikka Samosa,85,25,2125,22.37,Clear,False
2023-04-27,North Delhi,Spicy Chicken Samosa,109,30,3270,25.72,Clear,True
2023-04-27,North Delhi,Chocolate Fusion Samosa,10,45,450,43.29,Clear,False
2023-04-27,West Delhi,Classic Potato Samosa,119,15,1785,10.62,Clear,False
2023-04-27,West Delhi,Paneer Tikka Samosa,105,25,2625,29.44,Clear,False
2023-04-27,West Delhi,Spicy Chicken Samosa,113,30,3390,34.2,Clear,False
2023-04-27,West Delhi,Chocolate Fusion Samosa,18,45,810,42.42,Rainy,False
2023-04-27,Noida,Classic Potato Samosa,74,15,1110,11.85,Clear,False
2023-04-27,Noida,Paneer Tikka Samosa,91,25,2275,20.45,Clear,False
2023-04-27,Noida,Spicy Chicken Samosa,86,30,2580,26.44,Clear,False
2023-04-27,Noida,Chocolate Fusion Samosa,22,45,990,44.2,Rainy,False
2023-04-27,Gurugram,Classic Potato Samosa,112,15,1680,15.06,Clear,False
2023-04-27,Gurugram,Paneer Tikka Samosa,75,25,1875,20.13,Clear,False
2023-04-27,Gurugram,Spicy Chicken Samosa,63,30,1890,29.52,Clear,False
2023-04-27,Gurugram,Chocolate Fusion Samosa,27,45,1215,42.24,Clear,False
2023-04-28,South Delhi,Classic Potato Samosa,97,15,1455,11.54,Clear,True
2023-04-28,South Delhi,Paneer Tikka Samosa,115,25,2875,25.85,Clear,False
2023-04-28,South Delhi,Spicy Chicken Samosa,165,30,4950,33.1,Clear,False
2023-04-28,South Delhi,Chocolate Fusion Samosa,33,45,1485,43.11,Clear,False
2023-04-28,North Delhi,Classic Potato Samosa,105,15,1575,11.75,Clear,False
2023-04-28,North Delhi,Paneer Tikka Samosa,105,25,2625,21.4,Clear,False
2023-04-28,North Delhi,Spicy Chicken Samosa,121,30,3630,34.43,Clear,False
2023-04-28,North Delhi,Chocolate Fusion Samosa,9,45,405,47.55,Clear,True
2023-04-28,West Delhi,Classic Potato Samosa,97,15,1455,16.29,Clear,False
2023-04-28,West Delhi,Paneer Tikka Samosa,90,25,2250,21.96,Clear,False
2023-04-28,West Delhi,Spicy Chicken Samosa,105,30,3150,25.84,Clear,False
2023-04-28,West Delhi,Chocolate Fusion Samosa,29,45,1305,44.44,Rainy,False
2023-04-28,Noida,Classic Potato Samosa,95,15,1425,18.39,Rainy,False
2023-04-28,Noida,Paneer Tikka Samosa,74,25,1850,25.94,Clear,False
2023-04-28,Noida,Spicy Chicken Samosa,190,30,5700,28.57,Rainy,False
2023-04-28,Noida,Chocolate Fusion Samosa,17,45,765,46.68,Clear,False
2023-04-28,Gurugram,Classic Potato Samosa,99,15,1485,18.94,Clear,False
2023-04-28,Gurugram,Paneer Tikka Samosa,146,25,3650,23.9,Clear,False
2023-04-28,Gurugram,Spicy Chicken Samosa,207,30,6210,27.66,Rainy,False
2023-04-28,Gurugram,Chocolate Fusion Samosa,36,45,1620,45.57,Rainy,False
2023-04-29,South Delhi,Classic Potato Samosa,306,15,4590,10.05,Rainy,False
2023-04-29,South Delhi,Paneer Tikka Samosa,117,25,2925,20.27,Rainy,False
2023-04-29,South Delhi,Spicy Chicken Samosa,202,30,6060,33.53,Clear,False
2023-04-29,South Delhi,Chocolate Fusion Samosa,27,45,1215,47.75,Rainy,False
2023-04-29,North Delhi,Classic Potato Samosa,167,15,2505,14.26,Clear,False
2023-04-29,North Delhi,Paneer Tikka Samosa,170,25,4250,22.75,Clear,False
2023-04-29,North Delhi,Spicy Chicken Samosa,98,30,2940,31.94,Clear,False
2023-04-29,North Delhi,Chocolate Fusion Samosa,21,45,945,47.55,Clear,False
2023-04-29,West Delhi,Classic Potato Samosa,172,15,2580,16.12,Clear,False
2023-04-29,West Delhi,Paneer Tikka Samosa,76,25,1900,29.43,Clear,False
2023-04-29,West Delhi,Spicy Chicken Samosa,123,30,3690,31.42,Clear,False
2023-04-29,West Delhi,Chocolate Fusion Samosa,10,45,450,45.15,Clear,False
2023-04-29,Noida,Classic Potato Samosa,167,15,2505,15.63,Clear,False
2023-04-29,Noida,Paneer Tikka Samosa,271,25,6775,27.25,Clear,True
2023-04-29,Noida,Spicy Chicken Samosa,160,30,4800,28.01,Clear,False
2023-04-29,Noida,Chocolate Fusion Samosa,16,45,720,42.87,Clear,False
2023-04-29,Gurugram,Classic Potato Samosa,158,15,2370,19.14,Clear,False
2023-04-29,Gurugram,Paneer Tikka Samosa,95,25,2375,25.99,Clear,False
2023-04-29,Gurugram,Spicy Chicken Samosa,185,30,5550,33.72,Clear,False
2023-04-29,Gurugram,Chocolate Fusion Samosa,10,45,450,43.82,Clear,False
2023-04-30,South Delhi,Classic Potato Samosa,175,15,2625,11.25,Clear,False
